PMID	Sentence_ID	Sentence	Gene1|Gene1_ID	Gene1_Index(start|end)	Gene2|Gene2_ID	Gene2_Index(start|end)	RE_Type
24763515	S9	"HSCARG also interacted with Ikappa-B kinase epsilon (IKKe) after viral infection and impaired the association between TRAF3 and IKKe, which further decreased the phosphorylation of IKKe and interferon response factor 3 (IRF3), thus suppressed the dimerization and nuclear translocation of IRF3."	HSCARG|57407	0|6	IKKe|9641	181|185	Modification
24763515	S9	"HSCARG also interacted with Ikappa-B kinase epsilon (IKKe) after viral infection and impaired the association between TRAF3 and IKKe, which further decreased the phosphorylation of IKKe and interferon response factor 3 (IRF3), thus suppressed the dimerization and nuclear translocation of IRF3."	HSCARG|57407	0|6	interferon response factor 3 (IRF3)|3661	190|225	Modification
24763515	S9	"HSCARG also interacted with Ikappa-B kinase epsilon (IKKe) after viral infection and impaired the association between TRAF3 and IKKe, which further decreased the phosphorylation of IKKe and interferon response factor 3 (IRF3), thus suppressed the dimerization and nuclear translocation of IRF3."	IRF3|3661	289|293	HSCARG|57407	0|6	Transformation
24763515	S10	"Moreover, knockdown of TRAF3 dampened the inhibitory effect of IFN-b transcription by HSCARG, suggesting that TRAF3 is necessary for HSCARG to down-regulate RLR pathway."	HSCARG|57407	86|92	TRAF3|7187	23|28	Interaction_Agent
24763515	S10	"Moreover, knockdown of TRAF3 dampened the inhibitory effect of IFN-b transcription by HSCARG, suggesting that TRAF3 is necessary for HSCARG to down-regulate RLR pathway."	TRAF3|7187	23|28	IFN-b|3456	63|68	Negative_Regulation
24771066	S1	ZNF580 mediates eNOS expression and endothelial cell migration/proliferation via the TGF-b1/ALK5/Smad2 pathway.	ZNF580|51157	0|6	eNOS|4846	16|20	Neutral_Regulation
24771066	S3	Emerging evidence suggests that TGF-b1 can regulate endothelial nitric oxide synthase (eNOS) expression in endothelial cells.	TGF-b1|7040	32|38	endothelial nitric oxide synthase (eNOS)|4846	52|92	Neutral_Regulation
24771066	S5	Overexpression/downexpression of ZNF580 in EAhy926 cells leads to the enhancement/decrease of eNOS expression.	ZNF580|51157	33|39	eNOS|4846	94|98	Neutral_Regulation
24771066	S6	TGF-b1 downregulated both ZNF580 and eNOS at the mRNA and protein levels in concentration- and time-dependent manners.	TGF-b1|7040	0|6	ZNF580|51157	26|32	Negative_Regulation
24771066	S6	TGF-b1 downregulated both ZNF580 and eNOS at the mRNA and protein levels in concentration- and time-dependent manners.	TGF-b1|7040	0|6	eNOS|4846	37|41	Negative_Regulation
24771066	S7	"ZNF580 and eNOS downregulation induced by TGF-b1 was blocked by the specific TGF-b1 type I receptor ALK5 inhibitor, SB431542."	TGF-b1|7040	42|48	ZNF580|51157	0|6	Negative_Regulation
24771066	S7	"ZNF580 and eNOS downregulation induced by TGF-b1 was blocked by the specific TGF-b1 type I receptor ALK5 inhibitor, SB431542."	TGF-b1|7040	42|48	eNOS|4846	11|15	Negative_Regulation
24771066	S7	"ZNF580 and eNOS downregulation induced by TGF-b1 was blocked by the specific TGF-b1 type I receptor ALK5 inhibitor, SB431542."	ALK5|7046	100|104	TGF-b1|7040	77|83	Interaction_Agent
24771066	S9	"These results suggest that ZNF580 mediates eNOS expression and endothelial cell migration/proliferation via the TGF-b1/ALK5/Smad2 pathway, and thus plays a crucial role in vascular endothelial cells."	ZNF580|51157	27|33	eNOS|4846	43|47	Neutral_Regulation
24778176	S6	"Nuclear galectin-3 increased and mediated increased binding of Sp1 to the Sp1 consensus sequence in the Wnt9A promoter, shown by oligonucleotide-binding assay and by chromatin immunoprecipitation assay."	Sp1|6667	63|66	Wnt9A|7483	104|109	Binding
24778176	S6	"Nuclear galectin-3 increased and mediated increased binding of Sp1 to the Sp1 consensus sequence in the Wnt9A promoter, shown by oligonucleotide-binding assay and by chromatin immunoprecipitation assay."	galectin-3|3958	8|18	Sp1|6667	63|66	Positive_Regulation
24778176	S7	"When galectin-3 was silenced, the increases in Sp1 binding to the Wnt9A promoter and in Wnt9A expression, which followed carrageenan or ARSB silencing, were inhibited."	Sp1|6667	47|50	Wnt9A|7483	66|71	Binding
24780862	S6	"We demonstrate that, Rpb4 interacts functionally with Paf1 to affect the transcription elongation of the FKS1 gene."	Rpb4|853301	21|25	Paf1|852582	54|58	Association
24780862	S6	"We demonstrate that, Rpb4 interacts functionally with Paf1 to affect the transcription elongation of the FKS1 gene."	FKS1|851055	105|109	Paf1|852582	54|58	Neutral_Regulation
24780862	S6	"We demonstrate that, Rpb4 interacts functionally with Paf1 to affect the transcription elongation of the FKS1 gene."	FKS1|851055	105|109	Rpb4|853301	21|25	Neutral_Regulation
24785657	S5	"The autophagic functions of Vps34 require its recruitment to a complex that includes Vps15, Beclin-1 and Atg14L (autophagy-related 14-like protein) and is known as Vps34 Complex I."	Vps15|30849	85|90	Beclin-1|8678	92|100	Complex
24785657	S5	"The autophagic functions of Vps34 require its recruitment to a complex that includes Vps15, Beclin-1 and Atg14L (autophagy-related 14-like protein) and is known as Vps34 Complex I."	Vps15|30849	85|90	Atg14L (autophagy-related 14-like protein)|22863	105|147	Complex
24785657	S5	"The autophagic functions of Vps34 require its recruitment to a complex that includes Vps15, Beclin-1 and Atg14L (autophagy-related 14-like protein) and is known as Vps34 Complex I."	Beclin-1|8678	92|100	Atg14L (autophagy-related 14-like protein)|22863	105|147	Complex
24785657	S5	"The autophagic functions of Vps34 require its recruitment to a complex that includes Vps15, Beclin-1 and Atg14L (autophagy-related 14-like protein) and is known as Vps34 Complex I."	Vps34|5289	28|33	Vps15|30849	85|90	Binding
24785657	S5	"The autophagic functions of Vps34 require its recruitment to a complex that includes Vps15, Beclin-1 and Atg14L (autophagy-related 14-like protein) and is known as Vps34 Complex I."	Vps34|5289	28|33	Beclin-1|8678	92|100	Binding
24785657	S5	"The autophagic functions of Vps34 require its recruitment to a complex that includes Vps15, Beclin-1 and Atg14L (autophagy-related 14-like protein) and is known as Vps34 Complex I."	Vps34|5289	28|33	Atg14L (autophagy-related 14-like protein)|22863	105|147	Binding
24785657	S5	"The autophagic functions of Vps34 require its recruitment to a complex that includes Vps15, Beclin-1 and Atg14L (autophagy-related 14-like protein) and is known as Vps34 Complex I."	Vps34|5289	28|33	Vps15|30849	85|90	Complex
24785657	S5	"The autophagic functions of Vps34 require its recruitment to a complex that includes Vps15, Beclin-1 and Atg14L (autophagy-related 14-like protein) and is known as Vps34 Complex I."	Vps34|5289	28|33	Beclin-1|8678	92|100	Complex
24785657	S5	"The autophagic functions of Vps34 require its recruitment to a complex that includes Vps15, Beclin-1 and Atg14L (autophagy-related 14-like protein) and is known as Vps34 Complex I."	Vps34|5289	28|33	Atg14L (autophagy-related 14-like protein)|22863	105|147	Complex
24785657	S5	"The autophagic functions of Vps34 require its recruitment to a complex that includes Vps15, Beclin-1 and Atg14L (autophagy-related 14-like protein) and is known as Vps34 Complex I."	Vps15|30849	85|90	Beclin-1|8678	92|100	Complex
24785657	S5	"The autophagic functions of Vps34 require its recruitment to a complex that includes Vps15, Beclin-1 and Atg14L (autophagy-related 14-like protein) and is known as Vps34 Complex I."	Vps15|30849	85|90	Atg14L (autophagy-related 14-like protein)|22863	105|147	Complex
24785657	S5	"The autophagic functions of Vps34 require its recruitment to a complex that includes Vps15, Beclin-1 and Atg14L (autophagy-related 14-like protein) and is known as Vps34 Complex I."	Beclin-1|8678	92|100	Atg14L (autophagy-related 14-like protein)|22863	105|147	Complex
24785657	S7	"NRBF2 binds to complexes that include Vps34, Vps15, Beclin-1 and ATG-14L, but not the Vps34 Complex II component UVRAG (UV radiation resistance-associated gene)."	Vps34|5289	38|43	Vps15|30849	45|50	Complex
24785657	S7	"NRBF2 binds to complexes that include Vps34, Vps15, Beclin-1 and ATG-14L, but not the Vps34 Complex II component UVRAG (UV radiation resistance-associated gene)."	Vps34|5289	38|43	Beclin-1|8678	52|60	Complex
24785657	S7	"NRBF2 binds to complexes that include Vps34, Vps15, Beclin-1 and ATG-14L, but not the Vps34 Complex II component UVRAG (UV radiation resistance-associated gene)."	Vps34|5289	38|43	ATG-14L|22863	65|72	Complex
24785657	S7	"NRBF2 binds to complexes that include Vps34, Vps15, Beclin-1 and ATG-14L, but not the Vps34 Complex II component UVRAG (UV radiation resistance-associated gene)."	Vps15|30849	45|50	Beclin-1|8678	52|60	Complex
24785657	S7	"NRBF2 binds to complexes that include Vps34, Vps15, Beclin-1 and ATG-14L, but not the Vps34 Complex II component UVRAG (UV radiation resistance-associated gene)."	Vps15|30849	45|50	ATG-14L|22863	65|72	Complex
24785657	S7	"NRBF2 binds to complexes that include Vps34, Vps15, Beclin-1 and ATG-14L, but not the Vps34 Complex II component UVRAG (UV radiation resistance-associated gene)."	Beclin-1|8678	52|60	ATG-14L|22863	65|72	Complex
24785657	S7	"NRBF2 binds to complexes that include Vps34, Vps15, Beclin-1 and ATG-14L, but not the Vps34 Complex II component UVRAG (UV radiation resistance-associated gene)."	NRBF2|29982	0|5	Vps34|5289	38|43	Binding
24785657	S7	"NRBF2 binds to complexes that include Vps34, Vps15, Beclin-1 and ATG-14L, but not the Vps34 Complex II component UVRAG (UV radiation resistance-associated gene)."	NRBF2|29982	0|5	Vps15|30849	45|50	Binding
24785657	S7	"NRBF2 binds to complexes that include Vps34, Vps15, Beclin-1 and ATG-14L, but not the Vps34 Complex II component UVRAG (UV radiation resistance-associated gene)."	NRBF2|29982	0|5	Beclin-1|8678	52|60	Binding
24785657	S7	"NRBF2 binds to complexes that include Vps34, Vps15, Beclin-1 and ATG-14L, but not the Vps34 Complex II component UVRAG (UV radiation resistance-associated gene)."	NRBF2|29982	0|5	ATG-14L|22863	65|72	Binding
24785657	S7	"NRBF2 binds to complexes that include Vps34, Vps15, Beclin-1 and ATG-14L, but not the Vps34 Complex II component UVRAG (UV radiation resistance-associated gene)."	NRBF2|29982	0|5	UVRAG (UV radiation resistance-associated gene)|7405	113|160	Negation_Binding
24785657	S8	NRBF2 directly interacts with Vps15 via the Vps15 WD40 domain as well as other regions of Vps15.	NRBF2|29982	0|5	Vps15|30849	30|35	Association
24785657	S9	"The formation of GFP-LC3 (light chain 3) punctae and PE (phosphatidylethanolamine)-conjugated LC3 (LC3-II) in serum-starved cells was inhibited by NRBF2 knockdown in the absence and presence of lysosomal inhibitors, and p62 levels were increased."	NRBF2|29982	147|152	LC3-II|84557	99|105	Negative_Regulation
24789910	S5	"Additionally, we identified dedicator of cytokinesis 3 (DOCK3) as a miR-486 target in skeletal muscle and determined that DOCK3 expression is induced in dystrophic muscles."	dedicator of cytokinesis 3 (DOCK3)|208869	28|62	miR-486|723876	68|75	Interaction_Agent
24789910	S6	"DOCK3 overexpression in human myotubes modulated PTEN/AKT signaling, which regulates muscle hypertrophy and growth, and induced apoptosis."	PTEN|5728	49|53	DOCK3|1795	0|5	Neutral_Regulation
24789910	S6	"DOCK3 overexpression in human myotubes modulated PTEN/AKT signaling, which regulates muscle hypertrophy and growth, and induced apoptosis."	AKT|207	54|57	DOCK3|1795	0|5	Neutral_Regulation
24789910	S8	"Skeletal muscle-specific miR-486 overexpression in Dmdmdx-5Cv animals decreased levels of DOCK3, reduced PTEN expression, and subsequently increased levels of phosphorylated AKT, which resulted in an overall beneficial effect."	miR-486|723876	25|32	DOCK3|208869	90|95	Negative_Regulation
24789910	S8	"Skeletal muscle-specific miR-486 overexpression in Dmdmdx-5Cv animals decreased levels of DOCK3, reduced PTEN expression, and subsequently increased levels of phosphorylated AKT, which resulted in an overall beneficial effect."	miR-486|723876	25|32	PTEN|19211	105|109	Negative_Regulation
24789910	S8	"Skeletal muscle-specific miR-486 overexpression in Dmdmdx-5Cv animals decreased levels of DOCK3, reduced PTEN expression, and subsequently increased levels of phosphorylated AKT, which resulted in an overall beneficial effect."	AKT|11651	174|177	miR-486|723876	25|32	Modification
24818983	S1	Zebrafish Adar2 Edits the Q/R site of AMPA receptor Subunit gria2a transcript to ensure normal development of nervous system and cranial neural crest cells.	Adar2|58134	10|15	gria2a|170450	60|66	Transformation
24818983	S3	"Although the functions of mouse Adar2 and its biologically most important substrate gria2, encoding the GluA2 subunit of AMPA (a-amino-3-hydroxy-5-methyl-4-isoxazole propionic acid) receptor, have been extensively studied, the substrates and functions of zebrafish Adar2 remain elusive."	gria2|14800	84|89	Adar2|110532	32|37	Interaction_Agent
24818983	S5	"The Q/R editing of gria2a was reduced in the adar2MO and was enhanced by overexpression of Adar2, demonstrating an evolutionarily conserved activity between zebrafish and mammalian Adar2 in editing the Q/R site of gria2."	Adar2|58134	91|96	gria2a|170450	19|25	Transformation
24818983	S5	"The Q/R editing of gria2a was reduced in the adar2MO and was enhanced by overexpression of Adar2, demonstrating an evolutionarily conserved activity between zebrafish and mammalian Adar2 in editing the Q/R site of gria2."	Adar2|104	181|186	gria2|2891	214|219	Transformation
24820415	S3	"In yeast, occupancy of GPCR Ste2 by peptide pheromone a-factor initiates signaling by releasing a stimulatory Gbg complex (Ste4-Ste18) from its inhibitory Ga subunit (Gpa1)."	Ste4|854387	123|127	Ste18|853548	128|133	Complex
24820415	S4	"Prolonged pathway stimulation is detrimental, and feedback mechanisms have evolved that act at the receptor level to limit the duration of signaling and stimulate recovery from pheromone-induced G1 arrest, including upregulation of the expression of an a-factor-degrading protease (Bar1), a regulator of G-protein signaling protein (Sst2) that stimulates Gpa1-GTP hydrolysis, and Gpa1 itself."	Sst2|851173	333|337	Gpa1|856394	355|359	Positive_Regulation
24820415	S6	Ste2 internalization requires its phosphorylation and subsequent ubiquitinylation by membrane-localized protein kinases (Yck1 and Yck2) and a ubiquitin ligase (Rsp5).	Yck1|856537	121|125	Ste2|850518	0|4	Modification
24820415	S6	Ste2 internalization requires its phosphorylation and subsequent ubiquitinylation by membrane-localized protein kinases (Yck1 and Yck2) and a ubiquitin ligase (Rsp5).	Yck2|855568	130|134	Ste2|850518	0|4	Modification
24820415	S6	Ste2 internalization requires its phosphorylation and subsequent ubiquitinylation by membrane-localized protein kinases (Yck1 and Yck2) and a ubiquitin ligase (Rsp5).	Ste2|850518	0|4	Rsp5|856862	160|164	Modification
24820415	S7	"Here, we demonstrate that three different members of the a-arrestin family (Ldb19/Art1, Rod1/Art4, and Rog3/Art7) contribute to Ste2 desensitization and internalization, and they do so by discrete mechanisms."	Ste2|850518	128|132	Ldb19/Art1|854500	76|86	Neutral_Regulation
24820415	S7	"Here, we demonstrate that three different members of the a-arrestin family (Ldb19/Art1, Rod1/Art4, and Rog3/Art7) contribute to Ste2 desensitization and internalization, and they do so by discrete mechanisms."	Ste2|850518	128|132	Rod1/Art4|854183	88|97	Neutral_Regulation
24820415	S7	"Here, we demonstrate that three different members of the a-arrestin family (Ldb19/Art1, Rod1/Art4, and Rog3/Art7) contribute to Ste2 desensitization and internalization, and they do so by discrete mechanisms."	Ste2|850518	128|132	Rog3/Art7|850578	103|112	Neutral_Regulation
24820415	S7	"Here, we demonstrate that three different members of the a-arrestin family (Ldb19/Art1, Rod1/Art4, and Rog3/Art7) contribute to Ste2 desensitization and internalization, and they do so by discrete mechanisms."	Ste2|850518	128|132	Ldb19/Art1|854500	76|86	Translocation
24820415	S7	"Here, we demonstrate that three different members of the a-arrestin family (Ldb19/Art1, Rod1/Art4, and Rog3/Art7) contribute to Ste2 desensitization and internalization, and they do so by discrete mechanisms."	Ste2|850518	128|132	Rod1/Art4|854183	88|97	Translocation
24820415	S7	"Here, we demonstrate that three different members of the a-arrestin family (Ldb19/Art1, Rod1/Art4, and Rog3/Art7) contribute to Ste2 desensitization and internalization, and they do so by discrete mechanisms."	Ste2|850518	128|132	Rog3/Art7|850578	103|112	Translocation
24820415	S8	"We provide genetic and biochemical evidence that Ldb19 and Rod1 recruit Rsp5 to Ste2 via PPXY motifs in their C-terminal regions; in contrast, the arrestin fold domain at the N terminus of Rog3 is sufficient to promote adaptation."	Ldb19|854500	49|54	Rsp5|856862	72|76	Translocation
24820415	S8	"We provide genetic and biochemical evidence that Ldb19 and Rod1 recruit Rsp5 to Ste2 via PPXY motifs in their C-terminal regions; in contrast, the arrestin fold domain at the N terminus of Rog3 is sufficient to promote adaptation."	Rod1|854183	59|63	Rsp5|856862	72|76	Translocation
24820415	S8	"We provide genetic and biochemical evidence that Ldb19 and Rod1 recruit Rsp5 to Ste2 via PPXY motifs in their C-terminal regions; in contrast, the arrestin fold domain at the N terminus of Rog3 is sufficient to promote adaptation."	Rsp5|856862	72|76	Ste2|850518	80|84	Binding
24841128	S8	"RESULTS: Tat favors the secretion of interleukin-2, interferon-g and granzyme B in CD8 T cells."	interleukin-2|3558	37|50	Tat|155871	9|12	Translocation
24841128	S8	"RESULTS: Tat favors the secretion of interleukin-2, interferon-g and granzyme B in CD8 T cells."	interferon-g|3458	52|64	Tat|155871	9|12	Translocation
24841128	S8	"RESULTS: Tat favors the secretion of interleukin-2, interferon-g and granzyme B in CD8 T cells."	granzyme B|3002	69|79	Tat|155871	9|12	Translocation
24841128	S9	"Behind this functional modulation we observed that Tat increases the expression of T-bet, Eomesdermin, Blimp-1, Bcl-6 and Bcl-2 in activated but not in unstimulated CD8 T lymphocytes."	Tat|155871	51|54	T-bet|30009	83|88	Positive_Regulation
24841128	S9	"Behind this functional modulation we observed that Tat increases the expression of T-bet, Eomesdermin, Blimp-1, Bcl-6 and Bcl-2 in activated but not in unstimulated CD8 T lymphocytes."	Tat|155871	51|54	Eomesdermin|8320	90|101	Positive_Regulation
24841128	S9	"Behind this functional modulation we observed that Tat increases the expression of T-bet, Eomesdermin, Blimp-1, Bcl-6 and Bcl-2 in activated but not in unstimulated CD8 T lymphocytes."	Tat|155871	51|54	Blimp-1|639	103|110	Positive_Regulation
24841128	S9	"Behind this functional modulation we observed that Tat increases the expression of T-bet, Eomesdermin, Blimp-1, Bcl-6 and Bcl-2 in activated but not in unstimulated CD8 T lymphocytes."	Tat|155871	51|54	Bcl-6|604	112|117	Positive_Regulation
24841128	S9	"Behind this functional modulation we observed that Tat increases the expression of T-bet, Eomesdermin, Blimp-1, Bcl-6 and Bcl-2 in activated but not in unstimulated CD8 T lymphocytes."	Tat|155871	51|54	Bcl-2|596	122|127	Positive_Regulation
24858471	S7	"Using morpholino-mediated knock down, we demonstrate that disrupted dlx5a/6a function results in pectoral fin agenesis associated with misexpression of bmp4, fgf8a, and1 and msx genes."	bmp4|30612	152|156	dlx5a|30569	68|73	Association
24858471	S7	"Using morpholino-mediated knock down, we demonstrate that disrupted dlx5a/6a function results in pectoral fin agenesis associated with misexpression of bmp4, fgf8a, and1 and msx genes."	fgf8a|30538	158|163	dlx5a|30569	68|73	Association
24858471	S7	"Using morpholino-mediated knock down, we demonstrate that disrupted dlx5a/6a function results in pectoral fin agenesis associated with misexpression of bmp4, fgf8a, and1 and msx genes."	and1|794315	165|169	dlx5a|30569	68|73	Association
24858471	S10	The dlx5a/6a knock down also causes a failure of cleithrum formation associated with a drastic loss of runx2b and col10a1 expression.	runx2b|405788	103|109	dlx5a|30569	4|9	Association
24858471	S10	The dlx5a/6a knock down also causes a failure of cleithrum formation associated with a drastic loss of runx2b and col10a1 expression.	col10a1|558919	114|121	dlx5a|30569	4|9	Association
24875904	S6	"Moreover, treatment of WL-2 cells with TNFa led to repression of DNMT1 and re-expression of RANKL in association with upregulation of miR-140-3p and miR-126, which are partially offset by addition of anti-TNFa antibody to transwell-coculture of WL2 with BMSC."	TNFa|7124	39|43	RANKL|8600	92|97	Positive_Regulation
24875904	S6	"Moreover, treatment of WL-2 cells with TNFa led to repression of DNMT1 and re-expression of RANKL in association with upregulation of miR-140-3p and miR-126, which are partially offset by addition of anti-TNFa antibody to transwell-coculture of WL2 with BMSC."	DNMT1|1786	65|70	TNFa|7124	39|43	Negative_Regulation
24875904	S6	"Moreover, treatment of WL-2 cells with TNFa led to repression of DNMT1 and re-expression of RANKL in association with upregulation of miR-140-3p and miR-126, which are partially offset by addition of anti-TNFa antibody to transwell-coculture of WL2 with BMSC."	miR-140|406932	134|141	TNFa|7124	39|43	Association
24875904	S6	"Moreover, treatment of WL-2 cells with TNFa led to repression of DNMT1 and re-expression of RANKL in association with upregulation of miR-140-3p and miR-126, which are partially offset by addition of anti-TNFa antibody to transwell-coculture of WL2 with BMSC."	miR-126|406913	149|156	TNFa|7124	39|43	Association
24875904	S7	"Taken together, our results showed that TNFa in the marrow microenvironment led to RANKL demethylation and re-expression in myeloma cells through DNMT1 repression and upregulation of miR-126-3p and miR-140, both known to repress DNMT1 translation."	DNMT1|1786	229|234	miR-126-3p|100302148	183|193	Negative_Regulation
24875904	S7	"Taken together, our results showed that TNFa in the marrow microenvironment led to RANKL demethylation and re-expression in myeloma cells through DNMT1 repression and upregulation of miR-126-3p and miR-140, both known to repress DNMT1 translation."	DNMT1|1786	229|234	miR-140|406932	198|205	Negative_Regulation
24875904	S7	"Taken together, our results showed that TNFa in the marrow microenvironment led to RANKL demethylation and re-expression in myeloma cells through DNMT1 repression and upregulation of miR-126-3p and miR-140, both known to repress DNMT1 translation."	DNMT1|1786	146|151	TNFa|7124	40|44	Negative_Regulation
24875904	S7	"Taken together, our results showed that TNFa in the marrow microenvironment led to RANKL demethylation and re-expression in myeloma cells through DNMT1 repression and upregulation of miR-126-3p and miR-140, both known to repress DNMT1 translation."	miR-126-3p|100302148	183|193	TNFa|7124	40|44	Positive_Regulation
24875904	S7	"Taken together, our results showed that TNFa in the marrow microenvironment led to RANKL demethylation and re-expression in myeloma cells through DNMT1 repression and upregulation of miR-126-3p and miR-140, both known to repress DNMT1 translation."	miR-140|406932	198|205	TNFa|7124	40|44	Positive_Regulation
24875904	S7	"Taken together, our results showed that TNFa in the marrow microenvironment led to RANKL demethylation and re-expression in myeloma cells through DNMT1 repression and upregulation of miR-126-3p and miR-140, both known to repress DNMT1 translation."	TNFa|7124	40|44	RANKL|8600	83|88	Positive_Regulation
24875904	S7	"Taken together, our results showed that TNFa in the marrow microenvironment led to RANKL demethylation and re-expression in myeloma cells through DNMT1 repression and upregulation of miR-126-3p and miR-140, both known to repress DNMT1 translation."	TNFa|7124	40|44	RANKL|8600	83|88	Modification
24885147	S1	VAPB/ALS8 interacts with FFAT-like proteins including the p97 cofactor FAF1 and the ASNA1 ATPase.	VAPB/ALS8|9217	0|9	FAF1|11124	71|75	Association
24885147	S1	VAPB/ALS8 interacts with FFAT-like proteins including the p97 cofactor FAF1 and the ASNA1 ATPase.	VAPB/ALS8|9217	0|9	ASNA1|439	84|89	Association
24885147	S1	VAPB/ALS8 interacts with FFAT-like proteins including the p97 cofactor FAF1 and the ASNA1 ATPase.	FAF1|11124	71|75	p97|7415	58|61	Interaction_Agent
24885147	S2	BACKGROUND: FAF1 is a ubiquitin-binding adaptor for the p97 ATPase and belongs to the UBA-UBX family of p97 cofactors.	FAF1|11124	12|16	p97|7415	56|59	Interaction_Agent
24885147	S4	VAPB and the related protein VAPA form homo- and heterodimers that are anchored in the endoplasmic reticulum membrane and can interact with protein partners carrying a FFAT motif.	VAPB|9217	0|4	VAPA|9218	29|33	Complex
24885147	S6	"RESULTS: We show that FAF1 contains a non-canonical FFAT motif that allows it to interact directly with the MSP domain of VAPB and, thereby, to mediate VAPB interaction with p97."	VAPB|9217	122|126	FAF1|11124	22|26	Association
24885147	S6	"RESULTS: We show that FAF1 contains a non-canonical FFAT motif that allows it to interact directly with the MSP domain of VAPB and, thereby, to mediate VAPB interaction with p97."	VAPB|9217	152|156	p97|7415	174|177	Association
24885147	S6	"RESULTS: We show that FAF1 contains a non-canonical FFAT motif that allows it to interact directly with the MSP domain of VAPB and, thereby, to mediate VAPB interaction with p97."	VAPB|9217	152|156	FAF1|11124	22|26	Neutral_Regulation
24885147	S6	"RESULTS: We show that FAF1 contains a non-canonical FFAT motif that allows it to interact directly with the MSP domain of VAPB and, thereby, to mediate VAPB interaction with p97."	FAF1|11124	22|26	p97|7415	174|177	Neutral_Regulation
24885147	S8	"Subsequently, we identified a similar FFAT-like motif in the ASNA1 subunit of the transmembrane-domain recognition complex (TRC), which in turn mediates ASNA1 interaction with the MSP domain of VAPB."	ASNA1|439	153|158	VAPB|9217	194|198	Association
24885147	S9	Proteasome inhibition leads to the accumulation of ubiquitinated species in VAPB immunoprecipitates and this correlates with an increase in FAF1 and p97 binding.	FAF1|11124	140|144	p97|7415	149|152	Binding
24885147	S13	Our findings indicate that the repertoire of VAPB interactors is more diverse than previously anticipated and link VAPB to the function of ATPase complexes such as p97/FAF1 and ASNA1/TRC.	p97|7415	164|167	FAF1|11124	168|172	Complex
24886842	S10	CpG (TLR9) stimulation caused release of IL-8 in the nasal mucosa and in FaDu.	TLR9|54106	5|9	IL-8|3576	41|45	Translocation
24905690	S8	"Moreover, enhanced mRNA level of nuclear factor (erythroid-derived 2)-like 2 (Nrf2) in As2O3 exposed zebrafish indicates a protective role of Nrf2. kelch-like ECH-associated protein 1 (Keap1), a negative regulator of Nrf2, inversely correlates with the mRNA expression of Nrf2."	Nrf2|360149	272|276	kelch-like ECH-associated protein 1 (Keap1)|321837	148|191	Association
24905690	S8	"Moreover, enhanced mRNA level of nuclear factor (erythroid-derived 2)-like 2 (Nrf2) in As2O3 exposed zebrafish indicates a protective role of Nrf2. kelch-like ECH-associated protein 1 (Keap1), a negative regulator of Nrf2, inversely correlates with the mRNA expression of Nrf2."	kelch-like ECH-associated protein 1 (Keap1)|321837	148|191	Nrf2|360149	217|221	Negative_Agent
24905690	S9	As2O3 induced toxicity was also validated by the alteration in NRF2 and NRF2 dependent expression of proteins such as heme oxygenase1 (HO1) and NAD(P)H dehydrogenase quinone1 (NQO1).	NRF2|360149	72|76	heme oxygenase1 (HO1)|791518	118|139	Association
24905690	S9	As2O3 induced toxicity was also validated by the alteration in NRF2 and NRF2 dependent expression of proteins such as heme oxygenase1 (HO1) and NAD(P)H dehydrogenase quinone1 (NQO1).	NRF2|360149	72|76	NAD(P)H dehydrogenase quinone1 (NQO1)|322506	144|181	Association
24912918	S3	DAB2IP is epigenetically down-regulated in a variety of tumors through the action of the histone methyltransferase EZH2.	EZH2|2146	115|119	DAB2IP|153090	0|6	Negative_Regulation
24912918	S6	"First, we identified that Akt1 can phosphorylate DAB2IP on S847, which regulates the interaction between DAB2IP and its effector molecules H-Ras and TRAF2."	DAB2IP|153090	105|111	H-Ras|3265	139|144	Association
24912918	S6	"First, we identified that Akt1 can phosphorylate DAB2IP on S847, which regulates the interaction between DAB2IP and its effector molecules H-Ras and TRAF2."	DAB2IP|153090	105|111	TRAF2|7186	149|154	Association
24912918	S6	"First, we identified that Akt1 can phosphorylate DAB2IP on S847, which regulates the interaction between DAB2IP and its effector molecules H-Ras and TRAF2."	Akt1|207	26|30	DAB2IP|153090	49|55	Modification
24912918	S6	"First, we identified that Akt1 can phosphorylate DAB2IP on S847, which regulates the interaction between DAB2IP and its effector molecules H-Ras and TRAF2."	DAB2IP|153090	105|111	Akt1|207	26|30	Neutral_Regulation
24912918	S6	"First, we identified that Akt1 can phosphorylate DAB2IP on S847, which regulates the interaction between DAB2IP and its effector molecules H-Ras and TRAF2."	Akt1|207	26|30	H-Ras|3265	139|144	Neutral_Regulation
24912918	S6	"First, we identified that Akt1 can phosphorylate DAB2IP on S847, which regulates the interaction between DAB2IP and its effector molecules H-Ras and TRAF2."	Akt1|207	26|30	TRAF2|7186	149|154	Neutral_Regulation
24912918	S7	"Second, we demonstrated that DAB2IP can be degraded in part through ubiquitin-proteasome pathway by SCF(Fbw7)."	Fbw7|55294	104|108	DAB2IP|153090	29|35	Negative_Regulation
24912918	S8	"DAB2IP harbors two Fbw7 phosho-degron motifs, which can be regulated by the kinase, CK1δ."	CK1δ|1453	84|88	DAB2IP|153090	0|6	Neutral_Regulation
